   0.0000000000000000        0.0000000000000000     
   2.4937655860349127E-003   1.2275281056905923E-004
   4.9875311720698253E-003   4.9098112119024321E-004
   7.4812967581047380E-003   1.1045945525677654E-003
   9.9750623441396506E-003   1.9634424815726252E-003
   1.2468827930174564E-002   3.0673140782202426E-003
   1.4962593516209476E-002   4.4159383574293122E-003
   1.7456359102244388E-002   6.0089842455491741E-003
   1.9950124688279301E-002   7.8460606616393719E-003
   2.2443890274314215E-002   9.9267166134814084E-003
   2.4937655860349128E-002   1.2250441308299201E-002
   2.7431421446384038E-002   1.4816664278160974E-002
   2.9925187032418952E-002   1.7624755520031829E-002
   3.2418952618453865E-002   2.0674025650442681E-002
   3.4912718204488775E-002   2.3963726074737426E-002
   3.7406483790523692E-002   2.7493049170856973E-002
   3.9900249376558602E-002   3.1261128487614864E-002
   4.2394014962593513E-002   3.5267038957415987E-002
   4.4887780548628430E-002   3.9509797123365817E-002
   4.7381546134663340E-002   4.3988361380715005E-002
   4.9875311720698257E-002   4.8701632232579277E-002
   5.2369077306733167E-002   5.3648452559872668E-002
   5.4862842892768077E-002   5.8827607905387130E-002
   5.7356608478802994E-002   6.4237826771949211E-002
   5.9850374064837904E-002   6.9877780934580427E-002
   6.2344139650872814E-002   7.5746085766584786E-002
   6.4837905236907731E-002   8.1841300579483217E-002
   6.7331670822942641E-002   8.8161928976711684E-002
   6.9825436408977551E-002   9.4706419220995999E-002
   7.2319201995012461E-002  0.10147316461531319     
   7.4812967581047385E-002  0.10846050389734591     
   7.7306733167082295E-002  0.11566672164733297     
   7.9800498753117205E-002  0.12309004870921603     
   8.2294264339152115E-002  0.13072866262497881     
   8.4788029925187025E-002  0.13858068808207227     
   8.7281795511221949E-002  0.14664419737381632     
   8.9775561097256859E-002  0.15491721087266422     
   9.2269326683291769E-002  0.16339769751621436     
   9.4763092269326679E-002  0.17208357530584920     
   9.7256857855361589E-002  0.18097271181787991     
   9.9750623441396513E-002  0.19006292472707023     
  0.10224438902743142       0.19935198234241211     
  0.10473815461346633       0.20883760415502062     
  0.10723192019950124       0.21851746139801390     
  0.10972568578553615       0.22838917761824112     
  0.11221945137157106       0.23845032925971774     
  0.11471321695760599       0.24869844625862467     
  0.11720698254364090       0.25913101264972516     
  0.11970074812967581       0.26974546718405218     
  0.12219451371571072       0.28053920395771115     
  0.12468827930174563       0.29150957305164765     
  0.12718204488778054       0.30265388118222070     
  0.12967581047381546       0.31396939236242133     
  0.13216957605985036       0.32545332857357634     
  0.13466334164588528       0.33710287044737097     
  0.13715710723192021       0.34891515795802253     
  0.13965087281795510       0.36088729112443657     
  0.14214463840399003       0.37301633072217194     
  0.14463840399002492       0.38529929900504034     
  0.14713216957605985       0.39773318043616374     
  0.14962593516209477       0.41031492242830808     
  0.15211970074812967       0.42304143609331624     
  0.15461346633416459       0.43590959700044968     
  0.15710723192019949       0.44891624594345797     
  0.15960099750623441       0.46205818971618640     
  0.16209476309226933       0.47533220189652914     
  0.16458852867830423       0.48873502363853799     
  0.16708229426433915       0.50226336447249220     
  0.16957605985037405       0.51591390311273100     
  0.17206982543640897       0.52968328827305211     
  0.17456359102244390       0.54356813948947569     
  0.17705735660847879       0.55756504795017159     
  0.17955112219451372       0.57167057733234650     
  0.18204488778054861       0.58588126464588364     
  0.18453865336658354       0.60019362108353302     
  0.18703241895261846       0.61460413287743554     
  0.18952618453865336       0.62910926216177909     
  0.19201995012468828       0.64370544784136718     
  0.19451371571072318       0.65838910646589521     
