   0.0000000000000000        2.9286953600867488E-011
   2.4937655860349127E-003   1.0900170700133258E-004
   4.9875311720698253E-003   4.3620609240409443E-004
   7.4812967581047380E-003   9.8153285444085620E-004
   9.9750623441396506E-003   1.7448481114286929E-003
   1.2468827930174564E-002   2.7259644639250676E-003
   1.4962593516209476E-002   3.9246410407357511E-003
   1.7456359102244388E-002   5.3405835580504542E-003
   1.9950124688279301E-002   6.9734443916916440E-003
   2.2443890274314215E-002   8.8228226624587937E-003
   2.4937655860349128E-002   1.0888264334547154E-002
   2.7431421446384038E-002   1.3169262327016842E-002
   2.9925187032418952E-002   1.5665256638284886E-002
   3.2418952618453865E-002   1.8375634483609678E-002
   3.4912718204488775E-002   2.1299730445534109E-002
   3.7406483790523692E-002   2.4436826637250358E-002
   3.9900249376558602E-002   2.7786152878846358E-002
   4.2394014962593513E-002   3.1346886886390514E-002
   4.4887780548628430E-002   3.5118154473808415E-002
   4.7381546134663340E-002   3.9099029767501847E-002
   4.9875311720698257E-002   4.3288535433657557E-002
   5.2369077306733167E-002   4.7685642918189712E-002
   5.4862842892768077E-002   5.2289272699257434E-002
   5.7356608478802994E-002   5.7098294552295287E-002
   5.9850374064837904E-002   6.2111527827491568E-002
   6.2344139650872814E-002   6.7327741739646507E-002
   6.4837905236907731E-002   7.2745655670338874E-002
   6.7331670822942641E-002   7.8363939482327102E-002
   6.9825436408977551E-002   8.4181213846107800E-002
   7.2319201995012461E-002   9.0196050578551040E-002
   7.4812967581047385E-002   9.6406972993529641E-002
   7.7306733167082295E-002  0.10281245626445645     
   7.9800498753117205E-002  0.10941092779864044     
   8.2294264339152115E-002  0.11620076762336938     
   8.4788029925187025E-002  0.12318030878362513     
   8.7281795511221949E-002  0.13034783775133299     
   8.9775561097256859E-002  0.13770159484604569     
   9.2269326683291769E-002  0.14523977466695726     
   9.4763092269326679E-002  0.15296052653614234     
   9.7256857855361589E-002  0.16086195495291106     
   9.9750623441396513E-002  0.16894212005916803     
  0.10224438902743142       0.17719903811566176     
  0.10473815461346633       0.18563068198900709     
  0.10723192019950124       0.19423498164936104     
  0.10972568578553615       0.20300982467863030     
  0.11221945137157106       0.21195305678908516     
  0.11471321695760599       0.22106248235225276     
  0.11720698254364090       0.23033586493795993     
  0.11970074812967581       0.23977092786339294     
  0.12219451371571072       0.24936535475203964     
  0.12468827930174563       0.25911679010237720     
  0.12718204488778054       0.26902283986616427     
  0.12967581047381546       0.27908107203619748     
  0.13216957605985036       0.28928901724338651     
  0.13466334164588528       0.29964416936300320     
  0.13715710723192021       0.31014398612995159     
  0.13965087281795510       0.32078588976291439     
  0.14214463840399003       0.33156726759721578     
  0.14463840399002492       0.34248547272624996     
  0.14713216957605985       0.35353782465131645     
  0.14962593516209477       0.36472160993970076     
  0.15211970074812967       0.37603408289084322     
  0.15461346633416459       0.38747246621042719     
  0.15710723192019949       0.39903395169222611     
  0.15960099750623441       0.41071570090753806     
  0.16209476309226933       0.42251484590204019     
  0.16458852867830423       0.43442848989989302     
  0.16708229426433915       0.44645370801491946     
  0.16957605985037405       0.45858754796868617     
  0.17206982543640897       0.47082703081530874     
  0.17456359102244390       0.48316915167280544     
  0.17705735660847879       0.49561088046081614     
  0.17955112219451372       0.50814916264451071     
  0.18204488778054861       0.52078091998449849     
  0.18453865336658354       0.53350305129255826     
  0.18703241895261846       0.54631243319300293     
  0.18952618453865336       0.55920592088949206     
  0.19201995012468828       0.57218034893709968     
  0.19451371571072318       0.58523253201945624     
  0.19700748129675810       0.59835926573076625     
  0.19950124688279303       0.61155732736251212     
  0.20199501246882792       0.62482347669465443     
  0.20448877805486285       0.63815445679112770     
  0.20698254364089774       0.65154699479944367     
  0.20947630922693267       0.66499780275419851     
  0.21197007481296756       0.67850357838429376     
  0.21446384039900249       0.69206100592366604     
  0.21695760598503741       0.70566675692533432     
  0.21945137157107231       0.71931749107855569     
  0.22194513715710723       0.73300985702889743     
  0.22443890274314213       0.74674049320101699     
  0.22693266832917705       0.76050602862395456     
  0.22942643391521197       0.77430308375873125     
  0.23192019950124687       0.78812827132804875     
  0.23441396508728179       0.80197819714789309     
  0.23690773067331669       0.81584946096082867     
  0.23940149625935161       0.82973865727078866     
  0.24189526184538654       0.84364237617914695     
  0.24438902743142144       0.85755720422187454     
  0.24688279301745636       0.87147972520756911     
  0.24937655860349126       0.88540652105615480     
  0.25187032418952615       0.89933417263804571     
  0.25436408977556108       0.91325926061356777     
  0.25685785536159600       0.92717836627243000     
  0.25935162094763092       0.94108807237304448     
  0.26184538653366585       0.95498496398148347     
  0.26433915211970072       0.96886562930986830     
  0.26683291770573564       0.98272666055399183     
  0.26932668329177056       0.99656465472995737     
  0.27182044887780549        1.0103762145096340     
  0.27431421446384041        1.0241579490547292     
  0.27680798004987528        1.0379064748492608     
  0.27930174563591020        1.0516184165302371     
  0.28179551122194513        1.0652904077163323     
  0.28428927680798005        1.0789190918343565     
  0.28678304239401498        1.0925011229433201     
  0.28927680798004984        1.1060331665558869     
  0.29177057356608477        1.1195119004570140     
  0.29426433915211969        1.1329340155195793     
  0.29675810473815462        1.1462962165167982     
  0.29925187032418954        1.1595952229312227     
  0.30174563591022441        1.1728277697601370     
  0.30423940149625933        1.1859906083171325     
