  -1.0000000000000000       -1.0000000000000000       -1.0000000000000000       -1.0000000000000000     
  -1.0000000000000000      -0.98019801980198018       -1.0100038608153739      -0.98019801980198018     
  -1.0000000000000000      -0.96039603960396036       -1.0200031566982128      -0.96039603960396036     
  -1.0000000000000000      -0.94059405940594054       -1.0299932927628130      -0.94059405940594054     
  -1.0000000000000000      -0.92079207920792083       -1.0399696143404640      -0.92079207920792083     
  -1.0000000000000000      -0.90099009900990101       -1.0499273774224869      -0.90099009900990101     
  -1.0000000000000000      -0.88118811881188119       -1.0598617195097280      -0.88118811881188119     
  -1.0000000000000000      -0.86138613861386137       -1.0697676310122475      -0.86138613861386137     
  -1.0000000000000000      -0.84158415841584155       -1.0796399273498556      -0.84158415841584155     
  -1.0000000000000000      -0.82178217821782185       -1.0894732219125791      -0.82178217821782185     
  -1.0000000000000000      -0.80198019801980203       -1.0992619000499384      -0.80198019801980203     
  -1.0000000000000000      -0.78217821782178221       -1.1090000942689049      -0.78217821782178221     
  -1.0000000000000000      -0.76237623762376239       -1.1186816608323378      -0.76237623762376239     
  -1.0000000000000000      -0.74257425742574257       -1.1283001579623260      -0.74257425742574257     
  -1.0000000000000000      -0.72277227722772275       -1.1378488258658193      -0.72277227722772275     
  -1.0000000000000000      -0.70297029702970293       -1.1473205688128871      -0.70297029702970293     
  -1.0000000000000000      -0.68316831683168311       -1.1567079395104125      -0.68316831683168311     
  -1.0000000000000000      -0.66336633663366329       -1.1660031260255366      -0.66336633663366329     
  -1.0000000000000000      -0.64356435643564358       -1.1751979415231610      -0.64356435643564358     
  -1.0000000000000000      -0.62376237623762376       -1.1842838170896481      -0.62376237623762376     
  -1.0000000000000000      -0.60396039603960394       -1.1932517979198707      -0.60396039603960394     
  -1.0000000000000000      -0.58415841584158423       -1.2020925431462395      -0.58415841584158423     
  -1.0000000000000000      -0.56435643564356441       -1.2107963295854820      -0.56435643564356441     
  -1.0000000000000000      -0.54455445544554459       -1.2193530596710209      -0.54455445544554459     
  -1.0000000000000000      -0.52475247524752477       -1.2277522738249691      -0.52475247524752477     
  -1.0000000000000000      -0.50495049504950495       -1.2359831675033059      -0.50495049504950495     
  -1.0000000000000000      -0.48514851485148514       -1.2440346131199762      -0.48514851485148514     
  -1.0000000000000000      -0.46534653465346532       -1.2518951870198645      -0.46534653465346532     
  -1.0000000000000000      -0.44554455445544550       -1.2595532016263640      -0.44554455445544550     
  -1.0000000000000000      -0.42574257425742579       -1.2669967428362341      -0.42574257425742579     
  -1.0000000000000000      -0.40594059405940597       -1.2742137126725690      -0.40594059405940597     
  -1.0000000000000000      -0.38613861386138615       -1.2811918771361597      -0.38613861386138615     
  -1.0000000000000000      -0.36633663366336633       -1.2879189191167715      -0.36633663366336633     
  -1.0000000000000000      -0.34653465346534651       -1.2943824961397792      -0.34653465346534651     
  -1.0000000000000000      -0.32673267326732669       -1.3005703026313893      -0.32673267326732669     
  -1.0000000000000000      -0.30693069306930687       -1.3064701362889461      -0.30693069306930687     
  -1.0000000000000000      -0.28712871287128716       -1.3120699680436352      -0.28712871287128716     
  -1.0000000000000000      -0.26732673267326734       -1.3173580150035882      -0.26732673267326734     
  -1.0000000000000000      -0.24752475247524752       -1.3223228156687825      -0.24752475247524752     
  -1.0000000000000000      -0.22772277227722770       -1.3269533066181474      -0.22772277227722770     
  -1.0000000000000000      -0.20792079207920788       -1.3312388997871940      -0.20792079207920788     
  -1.0000000000000000      -0.18811881188118806       -1.3351695593845072      -0.18811881188118806     
  -1.0000000000000000      -0.16831683168316836       -1.3387358774407747      -0.16831683168316836     
  -1.0000000000000000      -0.14851485148514854       -1.3419291469476762      -0.14851485148514854     
  -1.0000000000000000      -0.12871287128712872       -1.3447414315285131      -0.12871287128712872     
  -1.0000000000000000      -0.10891089108910890       -1.3471656305899977      -0.10891089108910890     
  -1.0000000000000000       -8.9108910891089077E-002  -1.3491955389365629       -8.9108910891089077E-002
  -1.0000000000000000       -6.9306930693069257E-002  -1.3508258998855043       -6.9306930693069257E-002
  -1.0000000000000000       -4.9504950495049549E-002  -1.3520524510029344       -4.9504950495049549E-002
  -1.0000000000000000       -2.9702970297029729E-002  -1.3528719616857181       -2.9702970297029729E-002
  -1.0000000000000000       -9.9009900990099098E-003  -1.3532822619411169       -9.9009900990099098E-003
  -1.0000000000000000        9.9009900990099098E-003  -1.3532822618607456        9.9009900990099098E-003
  -1.0000000000000000        2.9702970297029729E-002  -1.3528719614448377        2.9702970297029729E-002
  -1.0000000000000000        4.9504950495049549E-002  -1.3520524506022440        4.9504950495049549E-002
  -1.0000000000000000        6.9306930693069368E-002  -1.3508258993261684        6.9306930693069368E-002
